Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS.1,Y/R,TD.1,FL,G,FPTS,FPTS/G,OWN,FG,FGA,PCT,1-19,20-29,30-39,40-49,50+,XPT,XPA,CMP,INT,SACKS,ATT.1,FantasyPointsRank
157.0,Rashard Higgins (CLE),0.0,77,,19.0,0.0,0.0,6.0,12.0,0.0,12.8,0.0,0.0,16.0,10.7,0.7,6.2%,,,,,,,,,,,,,,,432.5
116.0,Fitzgerald Toussaint (FA),14.0,58,4.1,16.0,0.0,0.0,3.0,3.0,33.0,11.0,0.0,0.0,16.0,10.6,0.7,0.0%,,,,,,,,,,,,,,,434.5
158.0,Maurice Harris (FA),0.0,66,,15.0,0.0,0.0,8.0,12.0,0.0,8.3,0.0,0.0,10.0,10.6,1.1,0.0%,,,,,,,,,,,,,,,434.5
78.0,Blake Bell (DAL),0.0,85,,45.0,2.0,0.0,4.0,9.0,0.0,21.3,0.0,0.0,13.0,10.5,0.8,0.1%,,,,,,,,,,,,,,,436.0
159.0,Leonte Carroo (FA),0.0,29,,15.0,0.0,1.0,3.0,6.0,0.0,9.7,0.0,0.0,14.0,10.4,0.7,0.0%,,,,,,,,,,,,,,,437.0
79.0,Brandon Bostick (FA),0.0,63,,14.0,0.0,0.0,8.0,11.0,0.0,7.9,0.0,0.0,16.0,10.3,0.6,0.2%,,,,,,,,,,,,,,,438.5
160.0,Aaron Burbridge (FA),0.0,88,,24.0,1.0,0.0,7.0,16.0,0.0,12.6,0.0,1.0,16.0,10.3,0.6,0.0%,,,,,,,,,,,,,,,438.5
161.0,Bryce Treggs (FA),2.0,80,,58.0,1.0,0.0,3.0,12.0,7.0,26.7,0.0,0.0,9.0,10.2,1.1,0.0%,,,,,,,,,,,,,,,440.0
50.0,Shaun Hill (FA),35.0,242,6.9,,,0.0,,,5.0,,0.0,0.0,3.0,10.1,3.4,0.0%,,,54.3,,,,,,,,19.0,0.0,1.0,5.0,441.5
162.0,Alex Erickson (CIN),0.0,71,,20.0,1.0,0.0,6.0,8.0,0.0,11.8,0.0,0.0,16.0,10.1,0.6,0.0%,,,,,,,,,,,,,,,441.5
163.0,Chris Moore (BAL),3.0,46,,13.0,0.0,0.0,7.0,16.0,19.0,6.6,0.0,0.0,15.0,10.0,0.7,0.0%,,,,,,,,,,,,,,,443.5
117.0,Jerome Felton (FA),8.0,13,1.6,6.0,0.0,0.0,6.0,9.0,57.0,9.5,0.0,0.0,15.0,10.0,0.7,0.0%,,,,,,,,,,,,,,,443.5
80.0,Geoff Swaim (TEN),0.0,69,,28.0,2.0,0.0,6.0,8.0,0.0,11.5,0.0,0.0,9.0,9.9,1.1,0.0%,,,,,,,,,,,,,,,445.0
118.0,Terrell Watson (FA),9.0,28,3.1,8.0,0.0,1.0,1.0,1.0,5.0,5.0,0.0,0.0,1.0,9.8,9.8,0.0%,,,,,,,,,,,,,,,446.0
164.0,Wendall Williams (FA),0.0,75,,32.0,2.0,0.0,4.0,7.0,0.0,18.8,0.0,0.0,3.0,9.5,3.2,0.0%,,,,,,,,,,,,,,,447.0
119.0,George Atkinson (FA),7.0,34,4.9,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,9.4,0.6,0.0%,,,,,,,,,,,,,,,449.0
51.0,Drew Stanton (FA),48.0,192,4.0,,,2.0,,,-3.0,,0.0,0.0,5.0,9.4,1.9,0.0%,,,39.6,,,,,,,,19.0,3.0,1.0,3.0,449.0
52.0,Charlie Whitehurst (FA),24.0,182,7.6,,,1.0,,,1.0,,0.0,0.0,1.0,9.4,9.4,0.4%,,,58.3,,,,,,,,14.0,1.0,2.0,2.0,449.0
165.0,Keenan Allen (LAC),0.0,63,,15.0,0.0,0.0,6.0,7.0,0.0,10.5,0.0,0.0,1.0,9.3,9.3,99.3%,,,,,,,,,,,,,,,451.0
81.0,Matt Lengel (FA),0.0,22,,18.0,0.0,1.0,2.0,3.0,0.0,11.0,0.0,0.0,6.0,9.2,1.5,0.0%,,,,,,,,,,,,,,,452.0
53.0,Mike Glennon (JAC),11.0,75,6.8,,,1.0,,,0.0,,0.0,0.0,2.0,9.0,4.5,2.6%,,,90.9,,,,,,,,10.0,0.0,0.0,0.0,453.0
54.0,Scott Tolzien (FA),37.0,216,5.8,,,1.0,,,3.0,,0.0,0.0,3.0,8.9,3.0,0.0%,,,62.2,,,,,,,,23.0,2.0,3.0,6.0,454.0
120.0,Andre Williams (FA),18.0,87,4.8,14.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,8.7,8.7,0.0%,,,,,,,,,,,,,,,455.0
121.0,Juwan Thompson (FA),8.0,26,3.3,14.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,8.6,1.1,0.0%,,,,,,,,,,,,,,,456.0
166.0,Nick Williams (FA),0.0,59,,19.0,0.0,0.0,5.0,7.0,0.0,11.8,0.0,0.0,2.0,8.4,4.2,0.0%,,,,,,,,,,,,,,,457.0
83.0,Phillip Supernaw (FA),0.0,62,,30.0,1.0,0.0,4.0,5.0,0.0,15.5,0.0,0.0,15.0,8.2,0.5,0.0%,,,,,,,,,,,,,,,458.5
82.0,Connor Hamlett (FA),0.0,17,,17.0,0.0,1.0,1.0,1.0,0.0,17.0,0.0,0.0,3.0,8.2,2.7,0.0%,,,,,,,,,,,,,,,458.5
122.0,Malcolm Brown (LAR),18.0,39,2.2,10.0,0.0,0.0,3.0,3.0,46.0,15.3,0.0,1.0,17.0,8.0,0.5,23.8%,,,,,,,,,,,,,,,460.0
56.0,Trevone Boykin (FA),18.0,145,8.1,,,1.0,,,1.0,,0.0,0.0,5.0,7.9,1.6,0.0%,,,72.2,,,,,,,,13.0,1.0,1.0,8.0,462.0
167.0,Trevor Davis (WAS),0.0,24,,9.0,0.0,1.0,3.0,7.0,0.0,8.0,0.0,1.0,11.0,7.9,0.7,0.0%,,,,,,,,,,,,,,,462.0
55.0,Geno Smith (SEA),14.0,126,9.0,,,1.0,,,9.0,,0.0,0.0,2.0,7.9,4.0,0.1%,,,57.1,,,,,,,,8.0,1.0,3.0,2.0,462.0
123.0,Knile Davis (FA),18.0,28,1.6,6.0,0.0,0.0,5.0,7.0,25.0,5.0,0.0,0.0,11.0,7.8,0.7,0.0%,,,,,,,,,,,,,,,464.0
168.0,Josh Doctson (NYJ),0.0,66,,57.0,1.0,0.0,2.0,6.0,0.0,33.0,0.0,0.0,2.0,7.6,3.8,0.0%,,,,,,,,,,,,,,,465.0
124.0,Adrian Peterson (DET),37.0,72,1.9,13.0,0.0,0.0,3.0,6.0,8.0,2.7,0.0,1.0,3.0,7.5,2.5,42.6%,,,,,,,,,,,,,,,466.0
84.0,Nick Boyle (BAL),0.0,44,,20.0,1.0,0.0,6.0,6.0,0.0,7.3,0.0,0.0,6.0,7.4,1.2,0.2%,,,,,,,,,,,,,,,468.0
57.0,EJ Manuel (FA),26.0,131,5.0,,,0.0,,,22.0,,0.0,1.0,6.0,7.4,1.2,0.0%,,,42.3,,,,,,,,11.0,0.0,3.0,8.0,468.0
85.0,Jace Amaro (FA),0.0,59,,26.0,1.0,0.0,3.0,4.0,0.0,19.7,0.0,0.0,3.0,7.4,2.5,0.2%,,,,,,,,,,,,,,,468.0
125.0,Dexter McCluster (FA),3.0,2,0.7,2.0,0.0,0.0,7.0,11.0,36.0,5.1,0.0,0.0,6.0,7.3,1.2,0.0%,,,,,,,,,,,,,,,470.0
169.0,Michael Campanaro (FA),3.0,0,,0.0,0.0,0.0,0.0,1.0,72.0,0.0,0.0,0.0,3.0,7.2,2.4,0.0%,,,,,,,,,,,,,,,471.0
170.0,Johnny Holton (NYG),6.0,34,,30.0,1.0,0.0,2.0,3.0,43.0,17.0,0.0,1.0,15.0,6.7,0.4,0.0%,,,,,,,,,,,,,,,472.0
86.0,D.J. Tialavea (FA),0.0,1,,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,6.6,3.3,0.0%,,,,,,,,,,,,,,,473.0
126.0,Javorius Allen (FA),9.0,34,3.8,7.0,0.0,0.0,3.0,4.0,15.0,5.0,0.0,0.0,8.0,6.4,0.8,0.0%,,,,,,,,,,,,,,,474.0
87.0,Ben Braunecker (FA),0.0,41,,14.0,0.0,0.0,4.0,6.0,0.0,10.3,0.0,0.0,13.0,6.1,0.5,0.0%,,,,,,,,,,,,,,,475.5
127.0,Mike James (FA),4.0,19,4.8,9.0,0.0,0.0,4.0,4.0,22.0,5.5,0.0,0.0,4.0,6.1,1.5,0.0%,,,,,,,,,,,,,,,475.5
36.0,Patrick Murray (FA),,,,35.0,,,,,,,,,2.0,6.0,3.0,1.0%,1.0,2.0,50.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,,,,,478.5
88.0,Ifeanyi Momah (FA),0.0,50,,27.0,2.0,0.0,2.0,4.0,0.0,25.0,0.0,0.0,5.0,6.0,1.2,0.0%,,,,,,,,,,,,,,,478.5
58.0,Connor Cook (FA),21.0,150,7.1,,,1.0,,,0.0,,0.0,1.0,1.0,6.0,6.0,0.0%,,,66.7,,,,,,,,14.0,1.0,2.0,0.0,478.5
171.0,Tavarres King (FA),0.0,50,,44.0,1.0,0.0,2.0,4.0,0.0,25.0,0.0,0.0,7.0,6.0,0.9,0.0%,,,,,,,,,,,,,,,478.5
128.0,Jordan Todman (FA),9.0,59,6.6,19.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,5.9,0.4,0.0%,,,,,,,,,,,,,,,481.5
89.0,Lee Smith (BUF),0.0,29,,12.0,0.0,0.0,6.0,6.0,0.0,4.8,0.0,0.0,4.0,5.9,1.5,0.0%,,,,,,,,,,,,,,,481.5
172.0,Dwayne Harris (CHI),0.0,13,,13.0,0.0,1.0,1.0,1.0,0.0,13.0,0.0,1.0,16.0,5.8,0.4,0.0%,,,,,,,,,,,,,,,483.5
173.0,Quan Bray (FA),1.0,36,,22.0,1.0,0.0,3.0,4.0,7.0,12.0,0.0,0.0,6.0,5.8,1.0,0.0%,,,,,,,,,,,,,,,483.5
129.0,Brandon Wilds (FA),10.0,27,2.7,6.0,0.0,0.0,2.0,2.0,20.0,10.0,0.0,0.0,4.0,5.7,1.4,0.0%,,,,,,,,,,,,,,,485.0
130.0,Taiwan Jones (BUF),1.0,-8,-8.0,0.0,0.0,0.0,4.0,4.0,43.0,10.8,0.0,0.0,13.0,5.5,0.4,0.0%,,,,,,,,,,,,,,,486.5
90.0,Justin Perillo (FA),0.0,35,,13.0,0.0,0.0,4.0,5.0,0.0,8.8,0.0,0.0,9.0,5.5,0.6,0.0%,,,,,,,,,,,,,,,486.5
174.0,Bradley Marquez (FA),1.0,37,,13.0,0.0,0.0,3.0,7.0,2.0,12.3,0.0,0.0,14.0,5.4,0.4,0.0%,,,,,,,,,,,,,,,488.5
131.0,Troymaine Pope (LAC),12.0,44,3.7,18.0,0.0,0.0,1.0,2.0,5.0,5.0,0.0,0.0,4.0,5.4,1.4,0.6%,,,,,,,,,,,,,,,488.5
132.0,Daniel Lasco (FA),11.0,32,2.9,6.0,0.0,0.0,2.0,4.0,11.0,5.5,0.0,0.0,7.0,5.3,0.8,0.0%,,,,,,,,,,,,,,,490.0
59.0,Tony Romo (FA),4.0,29,7.3,,,1.0,,,0.0,,0.0,0.0,1.0,5.2,5.2,0.1%,,,75.0,,,,,,,,3.0,0.0,0.0,0.0,491.0
134.0,Malcolm Johnson (FA),1.0,2,2.0,2.0,0.0,0.0,5.0,7.0,44.0,8.8,0.0,1.0,7.0,5.1,0.7,0.0%,,,,,,,,,,,,,,,492.5
133.0,Byron Marshall (FA),19.0,64,3.4,12.0,0.0,0.0,3.0,5.0,10.0,3.3,0.0,0.0,3.0,5.1,1.7,0.0%,,,,,,,,,,,,,,,492.5
91.0,Luke Stocker (ATL),0.0,23,,11.0,0.0,0.0,5.0,8.0,0.0,4.6,0.0,0.0,12.0,4.8,0.4,0.0%,,,,,,,,,,,,,,,494.0
92.0,Nick Vannett (DEN),0.0,32,,21.0,1.0,0.0,3.0,4.0,0.0,10.7,0.0,0.0,9.0,4.7,0.5,0.0%,,,,,,,,,,,,,,,495.5
135.0,Dan Vitale (NE),0.0,0,0.0,0.0,0.0,0.0,4.0,5.0,27.0,6.8,0.0,0.0,9.0,4.7,0.5,0.0%,,,,,,,,,,,,,,,495.5
93.0,Brandon Williams (FA),0.0,36,,20.0,1.0,0.0,2.0,3.0,0.0,18.0,0.0,0.0,16.0,4.6,0.3,0.0%,,,,,,,,,,,,,,,497.0
175.0,Rashad Greene (FA),0.0,32,,9.0,0.0,0.0,5.0,8.0,0.0,6.4,0.0,1.0,8.0,3.7,0.5,0.0%,,,,,,,,,,,,,,,498.5
94.0,Niles Paul (FA),0.0,27,,16.0,0.0,0.0,2.0,2.0,0.0,13.5,0.0,0.0,8.0,3.7,0.5,0.0%,,,,,,,,,,,,,,,498.5
95.0,Sean McGrath (FA),0.0,25,,13.0,0.0,0.0,2.0,2.0,0.0,12.5,0.0,0.0,16.0,3.5,0.2,0.0%,,,,,,,,,,,,,,,500.0
96.0,Clay Harbor (FA),0.0,19,,9.0,0.0,0.0,3.0,3.0,0.0,6.3,0.0,0.0,15.0,3.4,0.2,0.0%,,,,,,,,,,,,,,,501.0
136.0,Isaiah Pead (FA),8.0,22,2.8,4.0,0.0,0.0,1.0,1.0,6.0,6.0,0.0,0.0,3.0,3.3,1.1,0.0%,,,,,,,,,,,,,,,502.5
137.0,James Develin (FA),0.0,0,0.0,0.0,0.0,0.0,3.0,6.0,18.0,6.0,0.0,0.0,16.0,3.3,0.2,0.0%,,,,,,,,,,,,,,,502.5
176.0,Griff Whalen (FA),0.0,22,,12.0,0.0,0.0,2.0,4.0,0.0,11.0,0.0,0.0,8.0,3.2,0.4,0.0%,,,,,,,,,,,,,,,505.0
177.0,Mike Thomas (CIN),0.0,37,,16.0,0.0,0.0,3.0,9.0,0.0,12.3,0.0,1.0,15.0,3.2,0.2,0.1%,,,,,,,,,,,,,,,505.0
138.0,Don Jackson (FA),10.0,32,3.2,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.2,1.1,0.0%,,,,,,,,,,,,,,,505.0
140.0,Anthony Sherman (KC),0.0,0,0.0,0.0,0.0,0.0,4.0,6.0,11.0,2.8,0.0,0.0,16.0,3.1,0.2,0.1%,,,,,,,,,,,,,,,507.5
139.0,D.J. Foster (ARI),7.0,24,3.4,7.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,3.0,3.1,1.0,0.0%,,,,,,,,,,,,,,,507.5
98.0,Ross Travis (NYJ),0.0,15,,6.0,0.0,0.0,3.0,6.0,0.0,5.0,0.0,0.0,6.0,3.0,0.5,0.0%,,,,,,,,,,,,,,,509.5
97.0,Logan Paulsen (FA),0.0,15,,7.0,0.0,0.0,3.0,10.0,0.0,5.0,0.0,0.0,16.0,3.0,0.2,0.0%,,,,,,,,,,,,,,,509.5
178.0,Shane Wynn (FA),2.0,19,,19.0,0.0,0.0,1.0,3.0,5.0,19.0,0.0,0.0,5.0,2.9,0.6,0.0%,,,,,,,,,,,,,,,511.5
141.0,Brandon Bolden (NE),1.0,4,4.0,4.0,0.0,0.0,2.0,4.0,15.0,7.5,0.0,0.0,14.0,2.9,0.2,0.0%,,,,,,,,,,,,,,,511.5
99.0,Cole Wick (NO),0.0,18,,13.0,0.0,0.0,2.0,3.0,0.0,9.0,0.0,0.0,6.0,2.8,0.5,0.0%,,,,,,,,,,,,,,,513.5
179.0,DeAndre Smelter (FA),0.0,23,,23.0,1.0,0.0,1.0,1.0,0.0,23.0,0.0,0.0,2.0,2.8,1.4,0.0%,,,,,,,,,,,,,,,513.5
180.0,Brenton Bersin (FA),0.0,17,,10.0,0.0,0.0,2.0,6.0,0.0,8.5,0.0,0.0,10.0,2.7,0.3,0.0%,,,,,,,,,,,,,,,515.5
181.0,Percy Harvin (FA),1.0,6,,5.0,0.0,0.0,2.0,4.0,11.0,3.0,0.0,0.0,2.0,2.7,1.4,0.1%,,,,,,,,,,,,,,,515.5
100.0,Alex Ellis (FA),0.0,11,,6.0,0.0,0.0,3.0,4.0,0.0,3.7,0.0,0.0,6.0,2.6,0.4,0.0%,,,,,,,,,,,,,,,517.0
182.0,Devin Street (FA),0.0,20,,20.0,1.0,0.0,1.0,6.0,0.0,20.0,0.0,0.0,5.0,2.5,0.5,0.0%,,,,,,,,,,,,,,,519.0
183.0,Devin Smith (NE),0.0,0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.5,0.6,0.0%,,,,,,,,,,,,,,,519.0
142.0,Lorenzo Taliaferro (FA),1.0,0,0.0,0.0,0.0,0.0,3.0,3.0,10.0,3.3,0.0,0.0,3.0,2.5,0.8,0.0%,,,,,,,,,,,,,,,519.0
101.0,MyCole Pruitt (TEN),0.0,13,,7.0,0.0,0.0,2.0,2.0,0.0,6.5,0.0,0.0,4.0,2.3,0.6,0.0%,,,,,,,,,,,,,,,521.5
102.0,Je'Ron Hamm (FA),0.0,13,,7.0,0.0,0.0,2.0,4.0,0.0,6.5,0.0,0.0,5.0,2.3,0.5,0.0%,,,,,,,,,,,,,,,521.5
143.0,Jalston Fowler (FA),1.0,3,3.0,3.0,0.0,0.0,1.0,2.0,14.0,14.0,0.0,0.0,16.0,2.2,0.1,0.0%,,,,,,,,,,,,,,,523.0
184.0,Damiere Byrd (NE),0.0,16,,16.0,0.0,0.0,1.0,1.0,0.0,16.0,0.0,0.0,1.0,2.1,2.1,3.0%,,,,,,,,,,,,,,,524.5
185.0,Jeremy Butler (FA),0.0,11,,6.0,0.0,0.0,2.0,2.0,0.0,5.5,0.0,0.0,4.0,2.1,0.5,0.0%,,,,,,,,,,,,,,,524.5
186.0,Laquon Treadwell (ATL),0.0,15,,15.0,0.0,0.0,1.0,3.0,0.0,15.0,0.0,0.0,9.0,2.0,0.2,0.0%,,,,,,,,,,,,,,,527.0
103.0,Derek Carrier (LV),0.0,10,,6.0,0.0,0.0,2.0,2.0,0.0,5.0,0.0,0.0,8.0,2.0,0.3,0.0%,,,,,,,,,,,,,,,527.0
144.0,Jay Prosch (FA),4.0,9,2.3,5.0,0.0,0.0,1.0,1.0,6.0,6.0,0.0,0.0,15.0,2.0,0.1,0.0%,,,,,,,,,,,,,,,527.0
104.0,Gerald Christian (FA),0.0,14,,14.0,0.0,0.0,1.0,2.0,0.0,14.0,0.0,0.0,3.0,1.9,0.6,0.0%,,,,,,,,,,,,,,,529.0
105.0,Henry Krieger Coble (FA),0.0,13,,13.0,0.0,0.0,1.0,1.0,0.0,13.0,0.0,0.0,2.0,1.8,0.9,0.0%,,,,,,,,,,,,,,,530.0
60.0,Cardale Jones (FA),11.0,96,8.7,,,0.0,,,-1.0,,0.0,0.0,1.0,1.7,1.7,0.0%,,,54.5,,,,,,,,6.0,1.0,1.0,1.0,531.5
61.0,Matt McGloin (FA),15.0,50,3.3,,,0.0,,,-3.0,,0.0,0.0,3.0,1.7,0.6,0.2%,,,53.3,,,,,,,,8.0,0.0,0.0,3.0,531.5
145.0,Paul Lasike (FA),3.0,8,2.7,5.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,10.0,1.6,0.2,0.0%,,,,,,,,,,,,,,,533.0
187.0,Marc Mariani (FA),1.0,0,,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,16.0,1.5,0.1,0.0%,,,,,,,,,,,,,,,536.5
148.0,Zach Line (FA),7.0,15,2.1,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,15.0,1.5,0.1,0.0%,,,,,,,,,,,,,,,536.5
146.0,Roosevelt Nix (FA),0.0,0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,2.5,0.0,0.0,10.0,1.5,0.2,0.0%,,,,,,,,,,,,,,,536.5
106.0,Chris Manhertz (CAR),0.0,10,,10.0,0.0,0.0,1.0,1.0,0.0,10.0,0.0,0.0,7.0,1.5,0.2,0.0%,,,,,,,,,,,,,,,536.5
149.0,Cedric Peerman (FA),6.0,15,2.5,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,1.5,0.3,0.0%,,,,,,,,,,,,,,,536.5
147.0,Antonio Andrews (FA),2.0,15,7.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.5,0.1,0.0%,,,,,,,,,,,,,,,536.5
188.0,Tony Washington (FA),0.0,9,,9.0,0.0,0.0,1.0,1.0,0.0,9.0,0.0,0.0,2.0,1.4,0.7,0.0%,,,,,,,,,,,,,,,540.5
107.0,Randall Telfer (FA),0.0,4,,7.0,0.0,0.0,2.0,7.0,0.0,2.0,0.0,0.0,14.0,1.4,0.1,0.0%,,,,,,,,,,,,,,,540.5
108.0,Matthew Mulligan (FA),0.0,8,,8.0,0.0,0.0,1.0,1.0,0.0,8.0,0.0,0.0,8.0,1.3,0.2,0.0%,,,,,,,,,,,,,,,543.0
190.0,Rashad Ross (FA),0.0,8,,8.0,0.0,0.0,1.0,1.0,0.0,8.0,0.0,0.0,5.0,1.3,0.3,0.0%,,,,,,,,,,,,,,,543.0
189.0,Jared Abbrederis (FA),0.0,8,,8.0,0.0,0.0,1.0,2.0,0.0,8.0,0.0,0.0,5.0,1.3,0.3,0.0%,,,,,,,,,,,,,,,543.0
150.0,Terrence Magee (FA),3.0,12,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.2,0.6,0.0%,,,,,,,,,,,,,,,545.5
151.0,Stepfan Taylor (FA),4.0,12,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.2,0.1,0.2%,,,,,,,,,,,,,,,545.5
152.0,Bronson Hill (FA),2.0,11,5.5,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.1,0.4,0.0%,,,,,,,,,,,,,,,547.5
191.0,Paul McRoberts (FA),0.0,6,,6.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,0.0,2.0,1.1,0.6,0.0%,,,,,,,,,,,,,,,547.5
153.0,Chase Reynolds (FA),0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0,0.0,0.0,16.0,0.9,0.1,0.0%,,,,,,,,,,,,,,,551.5
154.0,Rod Smith (NYG),0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0,0.0,0.0,7.0,0.9,0.1,0.0%,,,,,,,,,,,,,,,551.5
155.0,Joique Bell (FA),3.0,6,2.0,6.0,0.0,0.0,1.0,1.0,-2.0,-2.0,0.0,0.0,7.0,0.9,0.1,0.2%,,,,,,,,,,,,,,,551.5
110.0,David Morgan (FA),0.0,4,,4.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,12.0,0.9,0.1,0.0%,,,,,,,,,,,,,,,551.5
109.0,James O'Shaughnessy (JAC),0.0,-1,,0.0,0.0,0.0,2.0,3.0,0.0,-0.5,0.0,0.0,16.0,0.9,0.1,0.1%,,,,,,,,,,,,,,,551.5
62.0,David Fales (NYJ),5.0,22,4.4,,,0.0,,,0.0,,0.0,0.0,1.0,0.9,0.9,0.0%,,,40.0,,,,,,,,2.0,0.0,1.0,1.0,551.5
192.0,Jordan Payton (FA),0.0,3,,3.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,4.0,0.8,0.2,0.0%,,,,,,,,,,,,,,,556.0
63.0,Joe Webb III (NYG),0.0,0,0.0,,,0.0,,,0.0,,0.0,0.0,14.0,0.8,0.1,0.0%,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,556.0
156.0,Marcus Murphy (FA),0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,3.0,0.8,0.3,0.0%,,,,,,,,,,,,,,,556.0
159.0,Joe Banyard (FA),2.0,7,3.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7,0.7,0.0%,,,,,,,,,,,,,,,559.0
157.0,Daryl Richardson (FA),2.0,7,3.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.7,0.2,0.0%,,,,,,,,,,,,,,,559.0
158.0,Stevan Ridley (FA),3.0,7,2.3,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7,0.7,0.0%,,,,,,,,,,,,,,,559.0
160.0,Keith Smith (ATL),2.0,5,2.5,3.0,0.0,0.0,3.0,3.0,20.0,6.7,0.0,0.0,16.0,0.6,0.0,0.0%,,,,,,,,,,,,,,,562.0
64.0,Chase Daniel (DET),1.0,16,16.0,,,0.0,,,0.0,,0.0,0.0,1.0,0.6,0.6,0.1%,,,100.0,,,,,,,,1.0,0.0,0.0,0.0,562.0
161.0,Raheem Mostert (SF),1.0,6,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.6,0.2,94.3%,,,,,,,,,,,,,,,562.0
111.0,Troy Niklas (FA),0.0,0,,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.5,0.2,0.0%,,,,,,,,,,,,,,,564.0
65.0,Matt Schaub (ATL),3.0,16,5.3,,,0.0,,,-2.0,,0.0,0.0,4.0,0.4,0.1,0.0%,,,33.3,,,,,,,,1.0,0.0,0.0,2.0,565.0
163.0,Will Tukuafu (FA),2.0,2,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.2,0.0,0.0%,,,,,,,,,,,,,,,566.5
162.0,Khiry Robinson (FA),8.0,22,2.8,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2,0.2,0.0%,,,,,,,,,,,,,,,566.5
58.0,Lirim Hajrullahu (CAR),,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,985.5
112.0,Daniel Helm (SF),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
113.0,Foster Moreau (LV),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
114.0,Brandon Dillon (MIN),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
115.0,Tommy Sweeney (BUF),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
122.0,Jesper Horsted (CHI),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
59.0,Austin MacGinnis (LAR),,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,985.5
125.0,Nate Becker (BUF),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
124.0,Donald Parham Jr. (LAC),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
116.0,T.J. Hockenson (DET),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.1%,,,,,,,,,,,,,,,985.5
