"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","OWN"
"529","Mack Hollins (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"530","Chester Rogers (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"531","Marvin Hall (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"532","Jaydon Mickens (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"533","Duke Williams (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"534","Tommylee Lewis (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"535","Marken Michel (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"536","Diontae Spencer (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"537","Seth Roberts (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"538","Jamison Crowder (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","71.8%"
"539","Breshad Perriman (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20.2%"
"540","Devin Smith (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"541","Tyler Lockett (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99.4%"
"542","Nelson Agholor (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","34.6%"
"543","Devin Funchess (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"544","Kevin White (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"545","DeVante Parker (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","92.1%"
"546","Amari Cooper (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","97.1%"
"547","Phillip Dorsett II (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"548","Adam Thielen (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99.8%"
"549","Pat Edwards (FA)","5","11","46","9.2","11","0","0","0","0","0","0","4","0.0","0.0","0.0%"
"550","Dontrelle Inman (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"551","DeAndrew White (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"552","Tyrell Williams (LV)","0","0","0","0","0","0","0","0","0","0","0","3","0.0","0.0","1.2%"
"553","Adam Humphries (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.4%"
"554","Stefon Diggs (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99.3%"
"555","DeAndre Carter (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"556","Jake Kumerow (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"557","Chris Conley (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.9%"
"558","Damiere Byrd (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.0%"
"559","Saalim Hakim (FA)","0","1","0","0","0","0","0","2","-3","0","0","3","-0.3","-0.1","0.0%"
""
""
